,timestamp,block,TVL_USD,supplied_USD,borrowed_USD,liquidations,token_balance,close,lender_variable_apr,lender_stable_apr,borrower_variable_apr,borrower_stable_apr
2025-01-20 18:00:00,1737395915.0,21667347.0,32522073.05997993,32522073.05997993,16532800.110437507,0.0,3.259576687355835e+25,0.99773916,2.907015747884761,,7.624979669329959,0.0
2025-01-20 19:00:00,1737395915.0,21667347.0,32522073.05997993,32522073.05997993,16532800.110437507,0.0,3.259576687355835e+25,0.99773916,2.907015747884761,,7.624979669329959,0.0
2025-01-20 20:00:00,1737395915.0,21667347.0,32522073.05997993,32522073.05997993,16532800.110437507,0.0,3.259576687355835e+25,0.99773916,2.907015747884761,,7.624979669329959,0.0
2025-01-20 21:00:00,1737395915.0,21667347.0,32522073.05997993,32522073.05997993,16532800.110437507,0.0,3.259576687355835e+25,0.99773916,2.907015747884761,,7.624979669329959,0.0
2025-01-20 22:00:00,1737395915.0,21667347.0,32522073.05997993,32522073.05997993,16532800.110437507,0.0,3.259576687355835e+25,0.99773916,2.907015747884761,,7.624979669329959,0.0
2025-01-20 23:00:00,1737412751.0,21668744.0,32522990.476541795,32522990.476541795,16536486.32938143,0.0,3.2596686368952173e+25,0.99773916,2.908118049914071,,7.626425178173679,0.0
2025-01-21 00:00:00,1737412751.0,21668744.0,32522990.476541795,32522990.476541795,16536486.32938143,0.0,3.2596686368952173e+25,0.99773916,2.908118049914071,,7.626425178173679,0.0
2025-01-21 01:00:00,1737421139.0,21669439.0,32523243.090570927,32523243.090570927,16850113.2638441,0.0,3.259693955539535e+25,0.99773916,3.0194108628722827,,7.770985603991662,0.0
2025-01-21 02:00:00,1737422351.0,21669535.0,32523280.831455182,32523280.831455182,17149485.33589463,0.0,3.2596977381799047e+25,0.99773916,3.127644637258265,,7.909038673894906,0.0
2025-01-21 03:00:00,1737425171.0,21669769.0,32523371.7922514,32523371.7922514,17149606.624171734,0.0,3.2597068548709063e+25,0.99773916,3.127665550824603,,7.90906511646554,0.0
2025-01-21 04:00:00,1737431735.0,21670313.0,32515602.530379534,32515602.530379534,17183582.62487535,0.0,3.2589281681977417e+25,0.99773916,3.141557564299996,,7.926610327624282,0.0
2025-01-21 05:00:00,1737431735.0,21670313.0,32515602.530379534,32515602.530379534,17183582.62487535,0.0,3.2589281681977417e+25,0.99773916,3.141557564299996,,7.926610327624282,0.0
2025-01-21 06:00:00,1737431735.0,21670313.0,32515602.530379534,32515602.530379534,17183582.62487535,0.0,3.2589281681977417e+25,0.99773916,3.141557564299996,,7.926610327624282,0.0
2025-01-21 07:00:00,1737439499.0,21670957.0,32516452.66099576,32516452.66099576,17183917.96411952,0.0,3.2590133738958146e+25,0.99773916,3.141499715395615,,7.926537346654736,0.0
2025-01-21 08:00:00,1737444239.0,21671350.0,32516606.63262834,32516606.63262834,17333784.14712047,0.0,3.2590288059484745e+25,0.99773916,3.1964942504143727,,7.995616612137393,0.0
2025-01-21 09:00:00,1737447179.0,21671594.0,32516703.53175621,32516703.53175621,17319456.36586257,0.0,3.2590385178182457e+25,0.99773916,3.1911867504948197,,7.988975842365302,0.0
2025-01-21 10:00:00,1737447179.0,21671594.0,32516703.53175621,32516703.53175621,17319456.36586257,0.0,3.2590385178182457e+25,0.99773916,3.1911867504948197,,7.988975842365302,0.0
2025-01-21 11:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-21 12:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-21 13:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-21 14:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-21 15:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-21 16:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-21 17:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-21 18:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-21 19:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-21 20:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-21 21:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-21 22:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-21 23:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 00:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 01:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 02:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 03:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 04:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 05:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 06:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 07:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 08:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 09:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 10:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 11:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 12:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 13:00:00,1737456563.0,21672372.0,32530763.2894177,32530763.2894177,17336176.074615333,0.0,3.2590695949734463e+25,0.99816105,3.194567591390628,,7.993206604849681,0.0
2025-01-22 14:00:00,1737553079.0,21680377.0,32579526.359333158,32579526.359333158,17364713.220360592,0.0,3.2593885595632316e+25,0.99955945,3.1952976632535113,,7.994119918106697,0.0
2025-01-22 15:00:00,1737556343.0,21680648.0,32579634.63766621,32579634.63766621,17364857.246476002,0.0,3.259399392168841e+25,0.99955945,3.195322348930115,,7.994150797839774,0.0
2025-01-22 16:00:00,1737556343.0,21680648.0,32579634.63766621,32579634.63766621,17364857.246476002,0.0,3.259399392168841e+25,0.99955945,3.195322348930115,,7.994150797839774,0.0
2025-01-22 17:00:00,1737562499.0,21681159.0,32579837.988884736,32579837.988884736,17516361.755623844,0.0,3.25941973625328e+25,0.99955945,3.2512684168617283,,8.063830872310913,0.0
2025-01-22 18:00:00,1737562499.0,21681159.0,32579837.988884736,32579837.988884736,17516361.755623844,0.0,3.25941973625328e+25,0.99955945,3.2512684168617283,,8.063830872310913,0.0
2025-01-22 19:00:00,1737562499.0,21681159.0,32579837.988884736,32579837.988884736,17516361.755623844,0.0,3.25941973625328e+25,0.99955945,3.2512684168617283,,8.063830872310913,0.0
2025-01-22 20:00:00,1737575807.0,21682260.0,32580284.989304416,32580284.989304416,17516957.827855315,0.0,3.259464455996531e+25,0.99955945,3.251370737135285,,8.063957759233718,0.0
2025-01-22 21:00:00,1737575807.0,21682260.0,32580284.989304416,32580284.989304416,17516957.827855315,0.0,3.259464455996531e+25,0.99955945,3.251370737135285,,8.063957759233718,0.0
2025-01-22 22:00:00,1737575807.0,21682260.0,32580284.989304416,32580284.989304416,17516957.827855315,0.0,3.259464455996531e+25,0.99955945,3.251370737135285,,8.063957759233718,0.0
2025-01-22 23:00:00,1737585575.0,21683069.0,32580613.1000212,32580613.1000212,17118751.06159213,0.0,3.259497281529498e+25,0.99955945,3.105143059154671,,7.880536858811931,0.0
2025-01-23 00:00:00,1737585575.0,21683069.0,32580613.1000212,32580613.1000212,17118751.06159213,0.0,3.259497281529498e+25,0.99955945,3.105143059154671,,7.880536858811931,0.0
2025-01-23 01:00:00,1737591407.0,21683555.0,32606976.8720849,32606976.8720849,17119000.545164227,0.0,3.2621348207037512e+25,0.99955945,3.1002029317106805,,7.8742655933244725,0.0
2025-01-23 02:00:00,1737591407.0,21683555.0,32606976.8720849,32606976.8720849,17119000.545164227,0.0,3.2621348207037512e+25,0.99955945,3.1002029317106805,,7.8742655933244725,0.0
2025-01-23 03:00:00,1737599291.0,21684207.0,32607229.592698134,32607229.592698134,16528642.773834584,0.0,3.2621601039035883e+25,0.99955945,2.890005851983248,,7.602638820808533,0.0
2025-01-23 04:00:00,1737602243.0,21684451.0,32607319.367300987,32607319.367300987,16528761.420341814,0.0,3.2621690853206367e+25,0.99955945,2.8900261240526794,,7.602665485279067,0.0
2025-01-23 05:00:00,1737605795.0,21684744.0,32607425.508310966,32607425.508310966,17328550.518781032,0.0,3.2621797040997377e+25,0.99955945,3.1764487325501514,,7.970506549210221,0.0
2025-01-23 06:00:00,1737605795.0,21684744.0,32607425.508310966,32607425.508310966,17328550.518781032,0.0,3.2621797040997377e+25,0.99955945,3.1764487325501514,,7.970506549210221,0.0
2025-01-23 07:00:00,1737605795.0,21684744.0,32607425.508310966,32607425.508310966,17328550.518781032,0.0,3.2621797040997377e+25,0.99955945,3.1764487325501514,,7.970506549210221,0.0
2025-01-23 08:00:00,1737618767.0,21685818.0,32607851.55647108,32607851.55647108,17345111.61030118,0.0,3.2622223276935734e+25,0.99955945,3.182412283360741,,7.977985063110536,0.0
2025-01-23 09:00:00,1737618767.0,21685818.0,32607851.55647108,32607851.55647108,17345111.61030118,0.0,3.2622223276935734e+25,0.99955945,3.182412283360741,,7.977985063110536,0.0
2025-01-23 10:00:00,1737624947.0,21686332.0,32605997.417658653,32605997.417658653,17334133.82951159,0.0,3.26224267242055e+25,0.99949638,3.178733510183573,,7.973372573990975,0.0
2025-01-23 11:00:00,1737626603.0,21686470.0,32629898.879513662,32629898.879513662,17334206.40648232,0.0,3.264634022937998e+25,0.99949638,3.1741019844264438,,7.967561715388772,0.0
2025-01-23 12:00:00,1737626603.0,21686470.0,32629898.879513662,32629898.879513662,17334206.40648232,0.0,3.264634022937998e+25,0.99949638,3.1741019844264438,,7.967561715388772,0.0
2025-01-23 13:00:00,1737635687.0,21687223.0,32610033.843081784,32610033.843081784,17334608.043485243,0.0,3.2626465183477487e+25,0.99949638,3.178097310061806,,7.972574628138399,0.0
2025-01-23 14:00:00,1737635687.0,21687223.0,32610033.843081784,32610033.843081784,17334608.043485243,0.0,3.2626465183477487e+25,0.99949638,3.178097310061806,,7.972574628138399,0.0
2025-01-23 15:00:00,1737635687.0,21687223.0,32610033.843081784,32610033.843081784,17334608.043485243,0.0,3.2626465183477487e+25,0.99949638,3.178097310061806,,7.972574628138399,0.0
2025-01-23 16:00:00,1737635687.0,21687223.0,32610033.843081784,32610033.843081784,17334608.043485243,0.0,3.2626465183477487e+25,0.99949638,3.178097310061806,,7.972574628138399,0.0
2025-01-23 17:00:00,1737651575.0,21688542.0,32610555.975987982,32610555.975987982,17337603.16523044,0.0,3.2626987579472758e+25,0.99949638,3.1790599050425112,,7.973781919569297,0.0
2025-01-23 18:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-23 19:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-23 20:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-23 21:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-23 22:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-23 23:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-24 00:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-24 01:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-24 02:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-24 03:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-24 04:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-24 05:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-24 06:00:00,1737652607.0,21688627.0,32610589.90178077,32610589.90178077,17338148.153886303,0.0,3.262702152235986e+25,0.99949638,3.1792509487971974,,7.974021505861641,0.0
2025-01-24 07:00:00,1737701459.0,21692680.0,32612195.95961862,32612195.95961862,17505206.882594105,0.0,3.2628628389448114e+25,0.99949638,3.240386747618518,,8.050325145754696,0.0
2025-01-24 08:00:00,1737704711.0,21692951.0,32697913.230451256,32697913.230451256,17715885.860734325,0.0,3.271438885096438e+25,0.99949638,3.301471014600802,,8.12584889670095,0.0
2025-01-24 09:00:00,1737708887.0,21693296.0,32715221.08566694,32715221.08566694,17716076.4892362,0.0,3.2731705427154165e+25,0.99949638,3.298040567215698,,8.121626151474468,0.0
2025-01-24 10:00:00,1737708887.0,21693296.0,32715221.08566694,32715221.08566694,17716076.4892362,0.0,3.2731705427154165e+25,0.99949638,3.298040567215698,,8.121626151474468,0.0
2025-01-24 11:00:00,1737708887.0,21693296.0,32715221.08566694,32715221.08566694,17716076.4892362,0.0,3.2731705427154165e+25,0.99949638,3.298040567215698,,8.121626151474468,0.0
2025-01-24 12:00:00,1737718355.0,21694084.0,32730356.918384742,32730356.918384742,17894520.900061052,0.0,3.2732029525093473e+25,0.9999489,3.3616803860242963,,8.199610217594854,0.0
2025-01-24 13:00:00,1737718355.0,21694084.0,32730356.918384742,32730356.918384742,17894520.900061052,0.0,3.2732029525093473e+25,0.9999489,3.3616803860242963,,8.199610217594854,0.0
2025-01-24 14:00:00,1737718355.0,21694084.0,32730356.918384742,32730356.918384742,17894520.900061052,0.0,3.2732029525093473e+25,0.9999489,3.3616803860242963,,8.199610217594854,0.0
2025-01-24 15:00:00,1737718355.0,21694084.0,32730356.918384742,32730356.918384742,17894520.900061052,0.0,3.2732029525093473e+25,0.9999489,3.3616803860242963,,8.199610217594854,0.0
2025-01-24 16:00:00,1737732191.0,21695232.0,32730839.65596354,32730839.65596354,17795075.194004297,0.0,3.2732512287341423e+25,0.9999489,3.3242895432114774,,8.153881950594425,0.0
2025-01-24 17:00:00,1737732191.0,21695232.0,32730839.65596354,32730839.65596354,17795075.194004297,0.0,3.2732512287341423e+25,0.9999489,3.3242895432114774,,8.153881950594425,0.0
2025-01-24 18:00:00,1737739199.0,21695814.0,29445237.224858154,29445237.224858154,17795399.424509913,0.0,2.944674195337197e+25,0.9999489,4.107531873429655,,9.063698884483811,0.0
2025-01-24 19:00:00,1737743747.0,21696191.0,29445413.76386378,29445413.76386378,17795633.42882858,0.0,2.94469185013992e+25,0.9999489,4.107574227357524,,9.0637456135502,0.0
2025-01-24 20:00:00,1737743747.0,21696191.0,29445413.76386378,29445413.76386378,17795633.42882858,0.0,2.94469185013992e+25,0.9999489,4.107574227357524,,9.0637456135502,0.0
2025-01-24 21:00:00,1737743747.0,21696191.0,29445413.76386378,29445413.76386378,17795633.42882858,0.0,2.94469185013992e+25,0.9999489,4.107574227357524,,9.0637456135502,0.0
2025-01-24 22:00:00,1737743747.0,21696191.0,29445413.76386378,29445413.76386378,17795633.42882858,0.0,2.94469185013992e+25,0.9999489,4.107574227357524,,9.0637456135502,0.0
2025-01-24 23:00:00,1737743747.0,21696191.0,29445413.76386378,29445413.76386378,17795633.42882858,0.0,2.94469185013992e+25,0.9999489,4.107574227357524,,9.0637456135502,0.0
2025-01-25 00:00:00,1737743747.0,21696191.0,29445413.76386378,29445413.76386378,17795633.42882858,0.0,2.94469185013992e+25,0.9999489,4.107574227357524,,9.0637456135502,0.0
2025-01-25 01:00:00,1737743747.0,21696191.0,29445413.76386378,29445413.76386378,17795633.42882858,0.0,2.94469185013992e+25,0.9999489,4.107574227357524,,9.0637456135502,0.0
2025-01-25 02:00:00,1737768083.0,21698208.0,29446347.11631285,29446347.11631285,17798878.067461364,0.0,2.944785190154502e+25,0.9999489,4.108724895120747,,9.065015052520042,0.0
2025-01-25 03:00:00,1737773555.0,21698661.0,29746546.256310303,29746546.256310303,18299138.534084443,0.0,2.9748066382502448e+25,0.9999489,4.255714249781976,,9.225740349459198,0.0
2025-01-25 04:00:00,1737773555.0,21698661.0,29746546.256310303,29746546.256310303,18299138.534084443,0.0,2.9748066382502448e+25,0.9999489,4.255714249781976,,9.225740349459198,0.0
2025-01-25 05:00:00,1737773555.0,21698661.0,29746546.256310303,29746546.256310303,18299138.534084443,0.0,2.9748066382502448e+25,0.9999489,4.255714249781976,,9.225740349459198,0.0
2025-01-25 06:00:00,1737781871.0,21699349.0,29746880.079791825,29746880.079791825,18299653.720126078,0.0,2.974840022304322e+25,0.9999489,4.2558265177546595,,9.225862038589845,0.0
2025-01-25 07:00:00,1737781871.0,21699349.0,29746880.079791825,29746880.079791825,18299653.720126078,0.0,2.974840022304322e+25,0.9999489,4.2558265177546595,,9.225862038589845,0.0
2025-01-25 08:00:00,1737790715.0,21700079.0,29788928.574690837,29788928.574690837,18300127.195977937,0.0,2.9790450866730128e+25,0.9999489,4.244008623443356,,9.213043605067064,0.0
2025-01-25 09:00:00,1737794207.0,21700369.0,29289094.115256663,29289094.115256663,18300313.88856664,0.0,2.9290590864449836e+25,0.9999489,4.390142728262275,,9.370317740890407,0.0
2025-01-25 10:00:00,1737794207.0,21700369.0,29289094.115256663,29289094.115256663,18300313.88856664,0.0,2.9290590864449836e+25,0.9999489,4.390142728262275,,9.370317740890407,0.0
2025-01-25 11:00:00,1737794207.0,21700369.0,29289094.115256663,29289094.115256663,18300313.88856664,0.0,2.9290590864449836e+25,0.9999489,4.390142728262275,,9.370317740890407,0.0
2025-01-25 12:00:00,1737794207.0,21700369.0,29289094.115256663,29289094.115256663,18300313.88856664,0.0,2.9290590864449836e+25,0.9999489,4.390142728262275,,9.370317740890407,0.0
2025-01-25 13:00:00,1737808895.0,21701583.0,31090006.411749743,31090006.411749743,18309210.200471263,0.0,3.1077840990893856e+25,1.00039145,3.900100040816091,,8.831874139519982,0.0
2025-01-25 14:00:00,1737808895.0,21701583.0,31090006.411749743,31090006.411749743,18309210.200471263,0.0,3.1077840990893856e+25,1.00039145,3.900100040816091,,8.831874139519982,0.0
2025-01-25 15:00:00,1737808895.0,21701583.0,31090006.411749743,31090006.411749743,18309210.200471263,0.0,3.1077840990893856e+25,1.00039145,3.900100040816091,,8.831874139519982,0.0
2025-01-25 16:00:00,1737819815.0,21702491.0,31090426.27956976,31090426.27956976,18312271.123816196,0.0,3.107826069442093e+25,1.00039145,3.901263682818287,,8.833191589474653,0.0
2025-01-25 17:00:00,1737822155.0,21702685.0,31117064.221787047,31117064.221787047,18312391.14848965,0.0,3.110488821329595e+25,1.00039145,3.894632050420501,,8.825680767420156,0.0
2025-01-25 18:00:00,1737824939.0,21702917.0,31117171.207965232,31117171.207965232,18316035.196752924,0.0,3.1104995157610785e+25,1.00039145,3.896146496187678,,8.82739655412362,0.0
2025-01-25 19:00:00,1737824939.0,21702917.0,31117171.207965232,31117171.207965232,18316035.196752924,0.0,3.1104995157610785e+25,1.00039145,3.896146496187678,,8.82739655412362,0.0
2025-01-25 20:00:00,1737831755.0,21703485.0,31117433.242397126,31117433.242397126,18314754.365373004,0.0,3.110525708950944e+25,1.00039145,3.8955141261038166,,8.826680152927052,0.0
2025-01-25 21:00:00,1737831755.0,21703485.0,31117433.242397126,31117433.242397126,18314754.365373004,0.0,3.110525708950944e+25,1.00039145,3.8955141261038166,,8.826680152927052,0.0
2025-01-25 22:00:00,1737831755.0,21703485.0,31117433.242397126,31117433.242397126,18314754.365373004,0.0,3.110525708950944e+25,1.00039145,3.8955141261038166,,8.826680152927052,0.0
2025-01-25 23:00:00,1737844547.0,21704545.0,31117924.81397458,31117924.81397458,18109646.292368583,0.0,3.1105748468736496e+25,1.00039145,3.8085900423591026,,8.727645779199683,0.0
2025-01-26 00:00:00,1737844547.0,21704545.0,31117924.81397458,31117924.81397458,18109646.292368583,0.0,3.1105748468736496e+25,1.00039145,3.8085900423591026,,8.727645779199683,0.0
2025-01-26 01:00:00,1737844547.0,21704545.0,31117924.81397458,31117924.81397458,18109646.292368583,0.0,3.1105748468736496e+25,1.00039145,3.8085900423591026,,8.727645779199683,0.0
2025-01-26 02:00:00,1737844547.0,21704545.0,31117924.81397458,31117924.81397458,18109646.292368583,0.0,3.1105748468736496e+25,1.00039145,3.8085900423591026,,8.727645779199683,0.0
2025-01-26 03:00:00,1737844547.0,21704545.0,31117924.81397458,31117924.81397458,18109646.292368583,0.0,3.1105748468736496e+25,1.00039145,3.8085900423591026,,8.727645779199683,0.0
2025-01-26 04:00:00,1737860831.0,21705899.0,31118536.782859743,31118536.782859743,18110462.444937322,0.0,3.1106360198160174e+25,1.00039145,3.808733587213331,,8.727810249098374,0.0
2025-01-26 05:00:00,1737860831.0,21705899.0,31118536.782859743,31118536.782859743,18110462.444937322,0.0,3.1106360198160174e+25,1.00039145,3.808733587213331,,8.727810249098374,0.0
2025-01-26 06:00:00,1737860831.0,21705899.0,31118536.782859743,31118536.782859743,18110462.444937322,0.0,3.1106360198160174e+25,1.00039145,3.808733587213331,,8.727810249098374,0.0
2025-01-26 07:00:00,1737872711.0,21706886.0,31092981.80609952,31092981.80609952,18111057.903861433,0.0,3.1080815220981264e+25,1.00039145,3.8152098031498203,,8.735227304598112,0.0
2025-01-26 08:00:00,1737872711.0,21706886.0,31092981.80609952,31092981.80609952,18111057.903861433,0.0,3.1080815220981264e+25,1.00039145,3.8152098031498203,,8.735227304598112,0.0
2025-01-26 09:00:00,1737878615.0,21707376.0,31092981.80609952,31092981.80609952,18111057.903861433,0.0,3.1080815220981264e+25,1.00039145,3.8152098031498203,,8.735227304598112,0.0
2025-01-26 10:00:00,1737878615.0,21707376.0,31092981.80609952,31092981.80609952,18111057.903861433,0.0,3.1080815220981264e+25,1.00039145,3.8152098031498203,,8.735227304598112,0.0
2025-01-26 11:00:00,1737888827.0,21708222.0,31104567.318036422,31104567.318036422,18115799.42982961,0.0,3.1087706278782e+25,1.00054237,3.8160392594184604,,8.736176806153205,0.0
2025-01-26 12:00:00,1737892319.0,21708509.0,31104699.751641043,31104699.751641043,18115974.67604458,0.0,3.108783864059754e+25,1.00054237,3.8160698444228958,,8.736211815681779,0.0
2025-01-26 13:00:00,1737892319.0,21708509.0,31104699.751641043,31104699.751641043,18115974.67604458,0.0,3.108783864059754e+25,1.00054237,3.8160698444228958,,8.736211815681779,0.0
2025-01-26 14:00:00,1737892319.0,21708509.0,31104699.751641043,31104699.751641043,18115974.67604458,0.0,3.108783864059754e+25,1.00054237,3.8160698444228958,,8.736211815681779,0.0
2025-01-26 15:00:00,1737892319.0,21708509.0,31104699.751641043,31104699.751641043,18115974.67604458,0.0,3.108783864059754e+25,1.00054237,3.8160698444228958,,8.736211815681779,0.0
2025-01-26 16:00:00,1737892319.0,21708509.0,31104699.751641043,31104699.751641043,18115974.67604458,0.0,3.108783864059754e+25,1.00054237,3.8160698444228958,,8.736211815681779,0.0
2025-01-26 17:00:00,1737892319.0,21708509.0,31104699.751641043,31104699.751641043,18115974.67604458,0.0,3.108783864059754e+25,1.00054237,3.8160698444228958,,8.736211815681779,0.0
2025-01-26 18:00:00,1737892319.0,21708509.0,31104699.751641043,31104699.751641043,18115974.67604458,0.0,3.108783864059754e+25,1.00054237,3.8160698444228958,,8.736211815681779,0.0
2025-01-26 19:00:00,1737916751.0,21710534.0,31105619.222948913,31105619.222948913,17947013.821354814,0.0,3.1088757613482086e+25,1.00054237,3.7449244831135364,,8.654391351347057,0.0
2025-01-26 20:00:00,1737916751.0,21710534.0,31105619.222948913,31105619.222948913,17947013.821354814,0.0,3.1088757613482086e+25,1.00054237,3.7449244831135364,,8.654391351347057,0.0
2025-01-26 21:00:00,1737916751.0,21710534.0,31105619.222948913,31105619.222948913,17947013.821354814,0.0,3.1088757613482086e+25,1.00054237,3.7449244831135364,,8.654391351347057,0.0
2025-01-26 22:00:00,1737916751.0,21710534.0,31105619.222948913,31105619.222948913,17947013.821354814,0.0,3.1088757613482086e+25,1.00054237,3.7449244831135364,,8.654391351347057,0.0
